# 	r			Protein
-2.500000000000000000e+03 3.237919545286278725e+08
-2.425000000000000000e+03 3.295003759985970259e+08
-2.375000000000000000e+03 3.381175609587916136e+08
-2.325000000000000000e+03 3.411058604388490319e+08
-2.275000000000000000e+03 3.465184058989742398e+08
-2.225000000000000000e+03 3.553733909692606330e+08
-2.175000000000000000e+03 3.643797820393422842e+08
-2.125000000000000000e+03 3.690558962794932127e+08
-2.075000000000000000e+03 3.750791403997477293e+08
-2.025000000000000000e+03 3.885698727701603770e+08
-1.975000000000000000e+03 3.928085952102094293e+08
-1.925000000000000000e+03 3.923133240401270986e+08
-1.875000000000000000e+03 3.837306532100795507e+08
-1.825000000000000000e+03 3.847043223201004863e+08
-1.775000000000000000e+03 3.934212531102975607e+08
-1.725000000000000000e+03 4.103628027607519031e+08
-1.675000000000000000e+03 4.316604074410799742e+08
-1.625000000000000000e+03 4.416798510613813996e+08
-1.575000000000000000e+03 4.601845773219271302e+08
-1.525000000000000000e+03 4.750838558622475266e+08
-1.475000000000000000e+03 4.859337964925559759e+08
-1.425000000000000000e+03 5.013557091429660916e+08
-1.375000000000000000e+03 5.082855323929936886e+08
-1.325000000000000000e+03 5.218926139832608700e+08
-1.275000000000000000e+03 5.355058067536098957e+08
-1.225000000000000000e+03 5.405996690145063400e+08
-1.175000000000000000e+03 5.395991689443615675e+08
-1.125000000000000000e+03 5.447683361559239626e+08
-1.075000000000000000e+03 5.600900433997693062e+08
-1.025000000000000000e+03 5.622456350403380394e+08
-9.750000000000000000e+02 5.687426964118336439e+08
-9.250000000000000000e+02 5.893289869871271849e+08
-8.750000000000000000e+02 5.999078447999536991e+08
-8.250000000000000000e+02 5.933472289481006861e+08
-7.750000000000000000e+02 5.977203253691753149e+08
-7.250000000000000000e+02 6.117961562028241158e+08
-6.750000000000000000e+02 6.195500976446902752e+08
-6.250000000000000000e+02 6.245437130656989813e+08
-5.750000000000000000e+02 6.232189802355244160e+08
-5.250000000000000000e+02 6.228290852755737305e+08
-4.750000000000000000e+02 6.224020321655832529e+08
-4.250000000000000000e+02 6.332997917280886173e+08
-3.750000000000000000e+02 6.349793004686473608e+08
-3.250000000000000000e+02 6.489163199618921280e+08
-2.750000000000000000e+02 6.448600546008284092e+08
-2.250000000000000000e+02 6.361071027989597321e+08
-1.750000000000000000e+02 6.334842692884830236e+08
-1.250000000000000000e+02 6.319035518579455614e+08
-7.500000000000000000e+01 6.304372049875309467e+08
-2.500000000000000000e+01 6.264361332364112139e+08
2.500000000000000000e+01 6.152176135639244318e+08
7.500000000000000000e+01 6.027972439403204918e+08
1.250000000000000000e+02 6.049283213406118155e+08
1.750000000000000000e+02 6.061126103613197803e+08
2.250000000000000000e+02 6.116214479828258753e+08
2.750000000000000000e+02 6.221799719953435659e+08
3.250000000000000000e+02 6.478190340119324923e+08
3.750000000000000000e+02 6.456955956213915348e+08
4.250000000000000000e+02 6.387969299396624565e+08
4.750000000000000000e+02 6.398091566200913191e+08
5.250000000000000000e+02 6.367863156290963888e+08
5.750000000000000000e+02 6.242384825561366081e+08
6.250000000000000000e+02 6.189554066648482084e+08
6.750000000000000000e+02 6.177064614042967558e+08
7.250000000000000000e+02 6.124421295129240751e+08
7.750000000000000000e+02 6.078691579513696432e+08
8.250000000000000000e+02 6.005867465900894403e+08
8.750000000000000000e+02 5.998901494397370815e+08
9.250000000000000000e+02 5.840026169257166386e+08
9.750000000000000000e+02 5.658755143713917732e+08
1.025000000000000000e+03 5.603613550998440981e+08
1.075000000000000000e+03 5.571460519889318943e+08
1.125000000000000000e+03 5.386595031841938496e+08
1.175000000000000000e+03 5.251140860135121346e+08
1.225000000000000000e+03 5.281387872335869670e+08
1.275000000000000000e+03 5.219261208033165932e+08
1.325000000000000000e+03 5.262728672934302688e+08
1.375000000000000000e+03 5.171115690632450581e+08
1.425000000000000000e+03 5.055977691830703020e+08
1.475000000000000000e+03 4.879511277227696180e+08
1.525000000000000000e+03 4.785580507724307775e+08
1.575000000000000000e+03 4.648231851719260216e+08
1.625000000000000000e+03 4.545274312718058825e+08
1.675000000000000000e+03 4.479309105316430926e+08
1.725000000000000000e+03 4.480024637518822551e+08
1.775000000000000000e+03 4.484339051416638494e+08
1.825000000000000000e+03 4.403418959812508225e+08
1.875000000000000000e+03 4.229299891809353232e+08
1.925000000000000000e+03 4.156522664507613778e+08
1.975000000000000000e+03 4.040896595003564358e+08
2.025000000000000000e+03 3.908567571301197410e+08
2.075000000000000000e+03 3.768433901898086667e+08
2.125000000000000000e+03 3.655760039896156192e+08
2.175000000000000000e+03 3.629104743394569755e+08
2.225000000000000000e+03 3.497878153691778779e+08
2.275000000000000000e+03 3.321081663687569499e+08
2.325000000000000000e+03 3.260593885686509609e+08
2.375000000000000000e+03 3.242968450384876132e+08
2.425000000000000000e+03 3.232368156984988451e+08
2.500000000000000000e+03 3.210523726385420561e+08
