# 	r			Protein
0.000000000000000000e+00 7.047565199999434408e+05
1.052220865598092914e+01 5.048000760001380928e+06
1.753701442663488308e+01 1.361664988998088427e+07
2.455182019728883347e+01 2.586287998998545110e+07
3.156662596794278741e+01 4.097156907010032982e+07
3.858143173859674135e+01 5.905492838028611988e+07
4.559623750925069174e+01 7.954863098016424477e+07
5.261104327990464924e+01 1.031246245998041779e+08
5.962584905055859963e+01 1.277129987394585609e+08
6.664065482121255002e+01 1.523360774085803628e+08
7.365546059186651462e+01 1.753103714974247217e+08
8.067026636252046501e+01 1.962456462065345347e+08
8.768507213317441540e+01 2.159299997555722594e+08
9.469987790382836579e+01 2.353010271247322261e+08
1.017146836744823304e+02 2.570084183038824201e+08
1.087294894451362808e+02 2.800397007538049817e+08
1.157442952157902312e+02 3.027172996442739964e+08
1.227591009864441816e+02 3.239124581448584199e+08
1.297739067570981319e+02 3.423983875853171945e+08
1.367887125277520681e+02 3.586652531458222270e+08
1.438035182984060327e+02 3.741252512960797548e+08
1.508183240690599689e+02 3.906685463265764713e+08
1.578331298397139335e+02 4.096841107768963575e+08
1.648479356103678981e+02 4.311166314873259664e+08
1.718627413810218343e+02 4.537055796278321147e+08
1.788775471516757989e+02 4.717585713581848145e+08
1.858923529223297351e+02 4.824197770084031224e+08
1.929071586929836997e+02 4.866873426386116743e+08
1.999219644636376643e+02 4.855972193785989285e+08
2.069367702342916004e+02 4.789865925184410214e+08
2.139515760049455650e+02 4.672382050081411004e+08
2.209663817755995012e+02 4.533250262277755141e+08
2.279811875462534658e+02 4.374006211373872757e+08
2.349959933169074304e+02 4.175175158069610596e+08
2.420107990875613666e+02 3.946492042964302301e+08
2.490256048582153312e+02 3.716181920759902596e+08
2.560404106288692674e+02 3.493612894354346991e+08
2.630552163995232604e+02 3.294165487749891877e+08
2.700700221701771966e+02 3.107393299945131540e+08
2.770848279408311896e+02 2.921090970539812446e+08
2.840996337114851258e+02 2.709013747234844565e+08
2.911144394821390620e+02 2.465144893544450700e+08
2.981292452527929981e+02 2.203322094056154490e+08
3.051440510234469912e+02 1.952528733967088163e+08
3.121588567941009273e+02 1.726710050877201557e+08
3.191736625647548635e+02 1.526615611585626900e+08
3.261884683354088565e+02 1.354146553093177080e+08
3.332032741060627927e+02 1.201105544495642781e+08
3.402180798767167289e+02 1.071302952397588044e+08
3.472328856473707219e+02 9.585633876991899312e+07
3.542476914180246581e+02 8.620840594007037580e+07
3.612624971886785943e+02 7.854813609018237889e+07
3.682773029593325305e+02 7.233541137027227879e+07
3.752921087299865235e+02 6.761992851034405828e+07
3.823069145006404597e+02 6.345032710031726211e+07
3.893217202712943958e+02 6.079195536029413342e+07
3.963365260419483889e+02 5.896330387027885020e+07
4.033513318126023250e+02 5.777615556027192622e+07
4.103661375832562612e+02 5.458040333023916185e+07
4.173809433539102542e+02 4.972963644018123299e+07
4.243957491245641904e+02 4.381539924012540281e+07
4.314105548952181266e+02 3.754952443004831672e+07
4.384253606658720628e+02 3.055071651998927072e+07
4.454401664365260558e+02 2.402334531998061389e+07
4.524549722071799920e+02 1.786919714997169748e+07
4.594697779778339282e+02 1.288864451998443529e+07
4.664845837484879212e+02 9.017236899997863919e+06
4.734993895191418574e+02 6.189004940001002513e+06
4.805141952897957935e+02 4.242290180002056062e+06
4.875290010604497297e+02 2.761778740000793710e+06
4.945438068311037227e+02 1.655089130000065081e+06
5.015586126017576589e+02 9.012593499998901971e+05
5.085734183724115951e+02 3.894399800000037067e+05
5.155882241430655313e+02 1.546064800000015239e+05
5.226030299137195243e+02 6.510410999999966589e+04
5.296178356843735173e+02 2.356802000000004045e+04
5.366326414550273967e+02 7.762159999999999854e+03
5.436474472256813897e+02 2.384749999999999545e+03
5.506622529963353827e+02 6.967500000000000000e+02
5.576770587669892620e+02 0.000000000000000000e+00
5.646918645376432551e+02 0.000000000000000000e+00
5.717066703082972481e+02 0.000000000000000000e+00
5.787214760789511274e+02 0.000000000000000000e+00
5.857362818496051204e+02 0.000000000000000000e+00
5.927510876202589998e+02 0.000000000000000000e+00
5.997658933909129928e+02 0.000000000000000000e+00
6.067806991615669858e+02 0.000000000000000000e+00
6.137955049322208652e+02 0.000000000000000000e+00
6.208103107028748582e+02 0.000000000000000000e+00
6.278251164735288512e+02 0.000000000000000000e+00
6.348399222441827305e+02 0.000000000000000000e+00
6.418547280148367236e+02 0.000000000000000000e+00
6.488695337854907166e+02 0.000000000000000000e+00
6.558843395561445959e+02 0.000000000000000000e+00
6.628991453267985889e+02 0.000000000000000000e+00
6.699139510974525820e+02 0.000000000000000000e+00
6.769287568681064613e+02 0.000000000000000000e+00
6.839435626387604543e+02 0.000000000000000000e+00
6.909583684094144473e+02 0.000000000000000000e+00
7.014805770653953232e+02 0.000000000000000000e+00
