# 	r			Protein
0.000000000000000000e+00 1.081274819999886677e+06
1.052220865598092914e+01 7.812707729999426752e+06
1.753701442663488308e+01 2.169454187998419628e+07
2.455182019728883347e+01 4.300536773996566236e+07
3.156662596794278741e+01 7.132223237982785702e+07
3.858143173859674135e+01 1.053889896891401857e+08
4.559623750925069174e+01 1.437565743288395405e+08
5.261104327990464924e+01 1.846476237395111322e+08
5.962584905055859963e+01 2.268901695302161574e+08
6.664065482121255002e+01 2.690143768309367299e+08
7.365546059186651462e+01 3.076091790317242146e+08
8.067026636252046501e+01 3.415912401128567457e+08
8.768507213317441540e+01 3.709471680634436011e+08
9.469987790382836579e+01 3.952132617940286398e+08
1.017146836744823304e+02 4.139212888344064951e+08
1.087294894451362808e+02 4.279755313149622083e+08
1.157442952157902312e+02 4.364165416149476171e+08
1.227591009864441816e+02 4.410211761250388026e+08
1.297739067570981319e+02 4.424424850752174854e+08
1.367887125277520681e+02 4.388127448150413036e+08
1.438035182984060327e+02 4.335450913449635506e+08
1.508183240690599689e+02 4.300454080250214934e+08
1.578331298397139335e+02 4.282372243651653528e+08
1.648479356103678981e+02 4.282258927952727079e+08
1.718627413810218343e+02 4.289645010455141664e+08
1.788775471516757989e+02 4.292748644555221200e+08
1.858923529223297351e+02 4.263033781554170251e+08
1.929071586929836997e+02 4.192073267653702497e+08
1.999219644636376643e+02 4.077118374750025272e+08
2.069367702342916004e+02 3.927968251844744682e+08
2.139515760049455650e+02 3.734414842041462660e+08
2.209663817755995012e+02 3.506800097731760144e+08
2.279811875462534658e+02 3.242075912426028252e+08
2.349959933169074304e+02 2.970794116218571067e+08
2.420107990875613666e+02 2.702011193312631845e+08
2.490256048582153312e+02 2.441529393109159172e+08
2.560404106288692674e+02 2.208187543803940117e+08
2.630552163995232604e+02 2.000256230799797773e+08
2.700700221701771966e+02 1.809401449495035708e+08
2.770848279408311896e+02 1.632824819491868913e+08
2.840996337114851258e+02 1.465349470089020431e+08
2.911144394821390620e+02 1.305344285986723602e+08
2.981292452527929981e+02 1.153509453189855218e+08
3.051440510234469912e+02 1.006783684892765582e+08
3.121588567941009273e+02 8.634369989955188334e+07
3.191736625647548635e+02 7.362365545979569852e+07
3.261884683354088565e+02 6.165093369992170483e+07
3.332032741060627927e+02 5.160098068993344903e+07
3.402180798767167289e+02 4.313050323995827883e+07
3.472328856473707219e+02 3.596377451997250319e+07
3.542476914180246581e+02 3.046963162997933850e+07
3.612624971886785943e+02 2.597964881997991353e+07
3.682773029593325305e+02 2.227486163998400420e+07
3.752921087299865235e+02 1.969860929998365045e+07
3.823069145006404597e+02 1.731844418998161703e+07
3.893217202712943958e+02 1.519928203998659179e+07
3.963365260419483889e+02 1.369212249998970889e+07
4.033513318126023250e+02 1.235383567999185249e+07
4.103661375832562612e+02 1.045715102999480627e+07
4.173809433539102542e+02 8.284357489999120124e+06
4.243957491245641904e+02 6.498659920000665821e+06
4.314105548952181266e+02 4.907882380001467653e+06
4.384253606658720628e+02 3.650672330001518130e+06
4.454401664365260558e+02 2.582240190000917297e+06
4.524549722071799920e+02 1.757668220000275411e+06
4.594697779778339282e+02 1.198536199999983888e+06
4.664845837484879212e+02 7.894921199999265373e+05
4.734993895191418574e+02 4.970489199999929988e+05
4.805141952897957935e+02 3.012648300000018207e+05
4.875290010604497297e+02 1.627619900000003981e+05
4.945438068311037227e+02 8.142650000000016007e+04
5.015586126017576589e+02 4.315562000000010448e+04
5.085734183724115951e+02 2.181821000000004642e+04
5.155882241430655313e+02 1.146940000000000873e+04
5.226030299137195243e+02 5.595289999999999964e+03
5.296178356843735173e+02 3.654749999999998181e+03
5.366326414550273967e+02 8.707999999999999829e+01
5.436474472256813897e+02 0.000000000000000000e+00
5.506622529963353827e+02 0.000000000000000000e+00
5.576770587669892620e+02 0.000000000000000000e+00
5.646918645376432551e+02 0.000000000000000000e+00
5.717066703082972481e+02 0.000000000000000000e+00
5.787214760789511274e+02 0.000000000000000000e+00
5.857362818496051204e+02 0.000000000000000000e+00
5.927510876202589998e+02 0.000000000000000000e+00
5.997658933909129928e+02 0.000000000000000000e+00
6.067806991615669858e+02 0.000000000000000000e+00
6.137955049322208652e+02 0.000000000000000000e+00
6.208103107028748582e+02 0.000000000000000000e+00
6.278251164735288512e+02 0.000000000000000000e+00
6.348399222441827305e+02 0.000000000000000000e+00
6.418547280148367236e+02 0.000000000000000000e+00
6.488695337854907166e+02 0.000000000000000000e+00
6.558843395561445959e+02 0.000000000000000000e+00
6.628991453267985889e+02 0.000000000000000000e+00
6.699139510974525820e+02 0.000000000000000000e+00
6.769287568681064613e+02 0.000000000000000000e+00
6.839435626387604543e+02 0.000000000000000000e+00
6.909583684094144473e+02 0.000000000000000000e+00
7.014805770653953232e+02 0.000000000000000000e+00
