# 	r			Protein
0.000000000000000000e+00 4.952171899999994203e+05
1.052220865598092914e+01 3.603914150001515634e+06
1.753701442663488308e+01 1.065538748999273777e+07
2.455182019728883347e+01 2.311125120998025686e+07
3.156662596794278741e+01 4.282580513007508963e+07
3.858143173859674135e+01 7.087575230030006170e+07
4.559623750925069174e+01 1.061628662798378915e+08
5.261104327990464924e+01 1.465559063387719691e+08
5.962584905055859963e+01 1.946446640167336464e+08
6.664065482121255002e+01 2.528777195140664279e+08
7.365546059186651462e+01 3.228624385846624374e+08
8.067026636252046501e+01 3.992670241062580943e+08
8.768507213317441540e+01 4.748854768581054211e+08
9.469987790382836579e+01 5.399546298101541996e+08
1.017146836744823304e+02 5.886294938947378397e+08
1.087294894451362808e+02 6.213240797544692755e+08
1.157442952157902312e+02 6.354867302685161829e+08
1.227591009864441816e+02 6.354027184285582304e+08
1.297739067570981319e+02 6.278448632261210680e+08
1.367887125277520681e+02 6.165310810726103783e+08
1.438035182984060327e+02 5.910312263856492043e+08
1.508183240690599689e+02 5.510838290041565895e+08
1.578331298397139335e+02 5.042702308995826244e+08
1.648479356103678981e+02 4.600375563885529637e+08
1.718627413810218343e+02 4.202524431476342082e+08
1.788775471516757989e+02 3.867024542367385030e+08
1.858923529223297351e+02 3.605583979759430289e+08
1.929071586929836997e+02 3.423554305153377652e+08
1.999219644636376643e+02 3.300108040350688100e+08
2.069367702342916004e+02 3.190555066647861004e+08
2.139515760049455650e+02 3.080989067345174551e+08
2.209663817755995012e+02 2.971773459941720366e+08
2.279811875462534658e+02 2.852464240538718700e+08
2.349959933169074304e+02 2.732905459335184693e+08
2.420107990875613666e+02 2.622760754636105001e+08
2.490256048582153312e+02 2.511099767340759933e+08
2.560404106288692674e+02 2.368839129247313142e+08
2.630552163995232604e+02 2.182676956355760992e+08
2.700700221701771966e+02 1.967501519666244388e+08
2.770848279408311896e+02 1.746926200875730217e+08
2.840996337114851258e+02 1.537366539284962714e+08
2.911144394821390620e+02 1.332734780893677771e+08
2.981292452527929981e+02 1.151858776696579605e+08
3.051440510234469912e+02 9.890876355990852416e+07
3.121588567941009273e+02 8.509928018011309206e+07
3.191736625647548635e+02 7.316242627030210197e+07
3.261884683354088565e+02 6.284315564033465832e+07
3.332032741060627927e+02 5.382733392022989690e+07
3.402180798767167289e+02 4.586290568014542013e+07
3.472328856473707219e+02 3.954738574006479234e+07
3.542476914180246581e+02 3.404657460000004619e+07
3.612624971886785943e+02 2.898725432998814434e+07
3.682773029593325305e+02 2.428176535998168215e+07
3.752921087299865235e+02 2.033109184997516870e+07
3.823069145006404597e+02 1.721957671997134760e+07
3.893217202712943958e+02 1.484016540997736156e+07
3.963365260419483889e+02 1.288613806998339854e+07
4.033513318126023250e+02 1.120802986998973973e+07
4.103661375832562612e+02 9.514015519996250048e+06
4.173809433539102542e+02 7.558947170000527054e+06
4.243957491245641904e+02 5.824675100001113489e+06
4.314105548952181266e+02 4.147300830002156086e+06
4.384253606658720628e+02 2.754766340000862256e+06
4.454401664365260558e+02 1.806958280000075465e+06
4.524549722071799920e+02 1.070259069999851519e+06
4.594697779778339282e+02 6.337376899999645539e+05
4.664845837484879212e+02 4.167064200000021374e+05
4.734993895191418574e+02 2.367240300000058778e+05
4.805141952897957935e+02 1.327339300000006042e+05
4.875290010604497297e+02 5.856240999999968335e+04
4.945438068311037227e+02 2.814084999999999127e+04
5.015586126017576589e+02 9.051480000000003201e+03
5.085734183724115951e+02 1.409650000000000091e+03
5.155882241430655313e+02 0.000000000000000000e+00
5.226030299137195243e+02 0.000000000000000000e+00
5.296178356843735173e+02 0.000000000000000000e+00
5.366326414550273967e+02 0.000000000000000000e+00
5.436474472256813897e+02 0.000000000000000000e+00
5.506622529963353827e+02 0.000000000000000000e+00
5.576770587669892620e+02 0.000000000000000000e+00
5.646918645376432551e+02 0.000000000000000000e+00
5.717066703082972481e+02 0.000000000000000000e+00
5.787214760789511274e+02 0.000000000000000000e+00
5.857362818496051204e+02 0.000000000000000000e+00
5.927510876202589998e+02 0.000000000000000000e+00
5.997658933909129928e+02 0.000000000000000000e+00
6.067806991615669858e+02 0.000000000000000000e+00
6.137955049322208652e+02 0.000000000000000000e+00
6.208103107028748582e+02 0.000000000000000000e+00
6.278251164735288512e+02 0.000000000000000000e+00
6.348399222441827305e+02 0.000000000000000000e+00
6.418547280148367236e+02 0.000000000000000000e+00
6.488695337854907166e+02 0.000000000000000000e+00
6.558843395561445959e+02 0.000000000000000000e+00
6.628991453267985889e+02 0.000000000000000000e+00
6.699139510974525820e+02 0.000000000000000000e+00
6.769287568681064613e+02 0.000000000000000000e+00
6.839435626387604543e+02 0.000000000000000000e+00
6.909583684094144473e+02 0.000000000000000000e+00
7.014805770653953232e+02 0.000000000000000000e+00
