# 	r			Protein
0.000000000000000000e+00 1.576492010000143200e+06
1.052220865598092914e+01 1.141662187999316119e+07
1.753701442663488308e+01 3.234992936997831613e+07
2.455182019728883347e+01 6.611661895002724230e+07
3.156662596794278741e+01 1.141480375093209147e+08
3.858143173859674135e+01 1.762647419889665246e+08
4.559623750925069174e+01 2.499194406082481444e+08
5.261104327990464924e+01 3.312035300794824958e+08
5.962584905055859963e+01 4.215348335504317284e+08
6.664065482121255002e+01 5.218920963531073928e+08
7.365546059186651462e+01 6.304716176464930773e+08
8.067026636252046501e+01 7.408582642733612061e+08
8.768507213317441540e+01 8.458326450002341270e+08
9.469987790382836579e+01 9.351678917043892145e+08
1.017146836744823304e+02 1.002550782833352327e+09
1.087294894451362808e+02 1.049299611177106977e+09
1.157442952157902312e+02 1.071903271993036747e+09
1.227591009864441816e+02 1.076423894661866188e+09
1.297739067570981319e+02 1.070287348412074566e+09
1.367887125277520681e+02 1.055343825998050094e+09
1.438035182984060327e+02 1.024576317839893341e+09
1.508183240690599689e+02 9.811292371393394470e+08
1.578331298397139335e+02 9.325074553649876118e+08
1.648479356103678981e+02 8.882634492725427151e+08
1.718627413810218343e+02 8.492169442718102932e+08
1.788775471516757989e+02 8.159773187619554996e+08
1.858923529223297351e+02 7.868617761938437223e+08
1.929071586929836997e+02 7.615627573386013508e+08
1.999219644636376643e+02 7.377226415642507076e+08
2.069367702342916004e+02 7.118523318990011215e+08
2.139515760049455650e+02 6.815403909816271067e+08
2.209663817755995012e+02 6.478573558029544353e+08
2.279811875462534658e+02 6.094540153233658075e+08
2.349959933169074304e+02 5.703699575731388330e+08
2.420107990875613666e+02 5.324771948037056923e+08
2.490256048582153312e+02 4.952629160525092483e+08
2.560404106288692674e+02 4.577026673113373518e+08
2.630552163995232604e+02 4.182933187208096981e+08
2.700700221701771966e+02 3.776902969202315211e+08
2.770848279408311896e+02 3.379751020392328501e+08
2.840996337114851258e+02 3.002716009377831221e+08
2.911144394821390620e+02 2.638079066869677603e+08
2.981292452527929981e+02 2.305368229874240160e+08
3.051440510234469912e+02 1.995871320477167964e+08
3.121588567941009273e+02 1.714429800780526102e+08
3.191736625647548635e+02 1.467860817286164463e+08
3.261884683354088565e+02 1.244940893391629159e+08
3.332032741060627927e+02 1.054283146094642580e+08
3.402180798767167289e+02 8.899340891977718472e+07
3.472328856473707219e+02 7.551116026005022228e+07
3.542476914180246581e+02 6.451620623016990721e+07
3.612624971886785943e+02 5.496690315013589710e+07
3.682773029593325305e+02 4.655662700007537007e+07
3.752921087299865235e+02 4.002970115003065020e+07
3.823069145006404597e+02 3.453802091000059247e+07
3.893217202712943958e+02 3.003944744999032840e+07
3.963365260419483889e+02 2.657826056998727843e+07
4.033513318126023250e+02 2.356186554998160526e+07
4.103661375832562612e+02 1.997116654997709394e+07
4.173809433539102542e+02 1.584330465997814573e+07
4.243957491245641904e+02 1.232333501998872310e+07
4.314105548952181266e+02 9.055183209997260943e+06
4.384253606658720628e+02 6.405438670000676066e+06
4.454401664365260558e+02 4.389198470001987182e+06
4.524549722071799920e+02 2.827927290000937413e+06
4.594697779778339282e+02 1.832273890000237385e+06
4.664845837484879212e+02 1.206198539999956731e+06
4.734993895191418574e+02 7.337729499999355758e+05
4.805141952897957935e+02 4.339987600000008242e+05
4.875290010604497297e+02 2.213244000000009255e+05
4.945438068311037227e+02 1.095673500000005588e+05
5.015586126017576589e+02 5.220709999999999127e+04
5.085734183724115951e+02 2.322786000000003696e+04
5.155882241430655313e+02 1.146940000000000873e+04
5.226030299137195243e+02 5.595289999999999964e+03
5.296178356843735173e+02 3.654749999999998181e+03
5.366326414550273967e+02 8.707999999999999829e+01
5.436474472256813897e+02 0.000000000000000000e+00
5.506622529963353827e+02 0.000000000000000000e+00
5.576770587669892620e+02 0.000000000000000000e+00
5.646918645376432551e+02 0.000000000000000000e+00
5.717066703082972481e+02 0.000000000000000000e+00
5.787214760789511274e+02 0.000000000000000000e+00
5.857362818496051204e+02 0.000000000000000000e+00
5.927510876202589998e+02 0.000000000000000000e+00
5.997658933909129928e+02 0.000000000000000000e+00
6.067806991615669858e+02 0.000000000000000000e+00
6.137955049322208652e+02 0.000000000000000000e+00
6.208103107028748582e+02 0.000000000000000000e+00
6.278251164735288512e+02 0.000000000000000000e+00
6.348399222441827305e+02 0.000000000000000000e+00
6.418547280148367236e+02 0.000000000000000000e+00
6.488695337854907166e+02 0.000000000000000000e+00
6.558843395561445959e+02 0.000000000000000000e+00
6.628991453267985889e+02 0.000000000000000000e+00
6.699139510974525820e+02 0.000000000000000000e+00
6.769287568681064613e+02 0.000000000000000000e+00
6.839435626387604543e+02 0.000000000000000000e+00
6.909583684094144473e+02 0.000000000000000000e+00
7.014805770653953232e+02 0.000000000000000000e+00
