# 	r			Protein
0.000000000000000000e+00 9.778043499998989282e+05
1.052220865598092914e+01 6.876532429999535903e+06
1.753701442663488308e+01 1.833001294998513535e+07
2.455182019728883347e+01 3.503830795998872072e+07
3.156662596794278741e+01 5.643528789994437248e+07
3.858143173859674135e+01 8.163685212964534760e+07
4.559623750925069174e+01 1.091945951790654957e+08
5.261104327990464924e+01 1.385653827886627913e+08
5.962584905055859963e+01 1.682714277490833998e+08
6.664065482121255002e+01 1.973512300997527242e+08
7.365546059186651462e+01 2.251376002102771699e+08
8.067026636252046501e+01 2.517970437407576144e+08
8.768507213317441540e+01 2.754352485012686253e+08
9.469987790382836579e+01 2.957410051317701340e+08
1.017146836744823304e+02 3.101706158521150351e+08
1.087294894451362808e+02 3.188264398125425577e+08
1.157442952157902312e+02 3.220825444325603247e+08
1.227591009864441816e+02 3.203374462124206424e+08
1.297739067570981319e+02 3.138968764622250199e+08
1.367887125277520681e+02 3.036110960018600821e+08
1.438035182984060327e+02 2.915312803616195917e+08
1.508183240690599689e+02 2.775062913811779618e+08
1.578331298397139335e+02 2.635770455110234916e+08
1.648479356103678981e+02 2.517897197308001816e+08
1.718627413810218343e+02 2.431896740805799961e+08
1.788775471516757989e+02 2.388085959504842162e+08
1.858923529223297351e+02 2.402855091204534471e+08
1.929071586929836997e+02 2.474328299505628645e+08
1.999219644636376643e+02 2.616557364207893312e+08
2.069367702342916004e+02 2.802509322711341381e+08
2.139515760049455650e+02 3.002000151915730834e+08
2.209663817755995012e+02 3.211660233422709107e+08
2.279811875462534658e+02 3.403179837128419876e+08
2.349959933169074304e+02 3.557712908434484005e+08
2.420107990875613666e+02 3.650259269937672615e+08
2.490256048582153312e+02 3.675607820337890387e+08
2.560404106288692674e+02 3.629321830237765908e+08
2.630552163995232604e+02 3.523836727633221745e+08
2.700700221701771966e+02 3.366129586229070425e+08
2.770848279408311896e+02 3.158970652822479010e+08
2.840996337114851258e+02 2.919976548517010808e+08
2.911144394821390620e+02 2.680170726313052773e+08
2.981292452527929981e+02 2.438975988408741653e+08
3.051440510234469912e+02 2.213972912504321635e+08
3.121588567941009273e+02 2.002764995899753869e+08
3.191736625647548635e+02 1.808370768396102488e+08
3.261884683354088565e+02 1.645786855291968882e+08
3.332032741060627927e+02 1.507751848389393687e+08
3.402180798767167289e+02 1.388526384286970198e+08
3.472328856473707219e+02 1.292031190386879146e+08
3.542476914180246581e+02 1.209603856288532466e+08
3.612624971886785943e+02 1.140070769789751917e+08
3.682773029593325305e+02 1.090019273690768629e+08
3.752921087299865235e+02 1.045473175191733241e+08
3.823069145006404597e+02 1.002693206592457294e+08
3.893217202712943958e+02 9.612694565933835506e+07
3.963365260419483889e+02 9.202219730942192674e+07
4.033513318126023250e+02 8.778956597950832546e+07
4.103661375832562612e+02 8.047953946963983774e+07
4.173809433539102542e+02 7.050454118984845281e+07
4.243957491245641904e+02 5.999209843992831558e+07
4.314105548952181266e+02 4.982245496995095909e+07
4.384253606658720628e+02 4.034348378996919096e+07
4.454401664365260558e+02 3.134350177997855097e+07
4.524549722071799920e+02 2.347232946998323128e+07
4.594697779778339282e+02 1.682894035998379439e+07
4.664845837484879212e+02 1.149814268999364227e+07
4.734993895191418574e+02 7.685361739999624901e+06
4.805141952897957935e+02 5.055546310001373291e+06
4.875290010604497297e+02 3.176792900001227390e+06
4.945438068311037227e+02 2.033867690000506351e+06
5.015586126017576589e+02 1.241740590000019409e+06
5.085734183724115951e+02 7.476753499999390915e+05
5.155882241430655313e+02 4.617291499999939697e+05
5.226030299137195243e+02 2.628437699999972829e+05
5.296178356843735173e+02 1.331693600000015285e+05
5.366326414550273967e+02 6.240014000000015221e+04
5.436474472256813897e+02 3.287261000000005879e+04
5.506622529963353827e+02 1.079970000000000982e+04
5.576770587669892620e+02 3.629949999999997999e+03
5.646918645376432551e+02 1.132000000000000028e+02
5.717066703082972481e+02 0.000000000000000000e+00
5.787214760789511274e+02 0.000000000000000000e+00
5.857362818496051204e+02 0.000000000000000000e+00
5.927510876202589998e+02 0.000000000000000000e+00
5.997658933909129928e+02 0.000000000000000000e+00
6.067806991615669858e+02 0.000000000000000000e+00
6.137955049322208652e+02 0.000000000000000000e+00
6.208103107028748582e+02 0.000000000000000000e+00
6.278251164735288512e+02 0.000000000000000000e+00
6.348399222441827305e+02 0.000000000000000000e+00
6.418547280148367236e+02 0.000000000000000000e+00
6.488695337854907166e+02 0.000000000000000000e+00
6.558843395561445959e+02 0.000000000000000000e+00
6.628991453267985889e+02 0.000000000000000000e+00
6.699139510974525820e+02 0.000000000000000000e+00
6.769287568681064613e+02 0.000000000000000000e+00
6.839435626387604543e+02 0.000000000000000000e+00
6.909583684094144473e+02 0.000000000000000000e+00
7.014805770653953232e+02 0.000000000000000000e+00
