# 	r			Protein
0.000000000000000000e+00 2.027204640000147279e+06
1.052220865598092914e+01 1.348822126998205855e+07
1.753701442663488308e+01 3.429984945999693871e+07
2.455182019728883347e+01 6.173124719033105671e+07
3.156662596794278741e+01 9.552235058998470008e+07
3.858143173859674135e+01 1.351819670094040930e+08
4.559623750925069174e+01 1.770392534375081062e+08
5.261104327990464924e+01 2.169362944157029688e+08
5.962584905055859963e+01 2.541902729640557766e+08
6.664065482121255002e+01 2.909624855539385676e+08
7.365546059186651462e+01 3.313266884950959682e+08
8.067026636252046501e+01 3.781616419561374784e+08
8.768507213317441540e+01 4.278126764573923945e+08
9.469987790382836579e+01 4.796842671686861515e+08
1.017146836744823304e+02 5.343513152401867509e+08
1.087294894451362808e+02 5.890833647954977751e+08
1.157442952157902312e+02 6.331359038984757662e+08
1.227591009864441816e+02 6.594658436162265539e+08
1.297739067570981319e+02 6.664883361679706573e+08
1.367887125277520681e+02 6.580337527456732988e+08
1.438035182984060327e+02 6.369537185293197632e+08
1.508183240690599689e+02 6.092396840712510347e+08
1.578331298397139335e+02 5.769136940817726851e+08
1.648479356103678981e+02 5.417206413415163755e+08
1.718627413810218343e+02 5.030641961194361448e+08
1.788775471516757989e+02 4.626695943184554577e+08
1.858923529223297351e+02 4.212300763973853588e+08
1.929071586929836997e+02 3.768267363464267254e+08
1.999219644636376643e+02 3.327812139253830314e+08
2.069367702342916004e+02 2.921430949341874123e+08
2.139515760049455650e+02 2.571862816640635729e+08
2.209663817755995012e+02 2.261817863154755533e+08
2.279811875462534658e+02 1.997622909366219342e+08
2.349959933169074304e+02 1.765451318276259005e+08
2.420107990875613666e+02 1.550123088185562491e+08
2.490256048582153312e+02 1.349583881294149756e+08
2.560404106288692674e+02 1.159318583896853924e+08
2.630552163995232604e+02 9.826518822993987799e+07
2.700700221701771966e+02 8.262591216014578938e+07
2.770848279408311896e+02 6.933583526033441722e+07
2.840996337114851258e+02 5.851622691028180718e+07
2.911144394821390620e+02 5.001721867017973959e+07
2.981292452527929981e+02 4.362559900011849403e+07
3.051440510234469912e+02 3.891683428006459028e+07
3.121588567941009273e+02 3.534006977002117038e+07
3.191736625647548635e+02 3.211896243999712914e+07
3.261884683354088565e+02 2.953794840999304131e+07
3.332032741060627927e+02 2.709966230998862907e+07
3.402180798767167289e+02 2.504096456998422742e+07
3.472328856473707219e+02 2.374140708998248726e+07
3.542476914180246581e+02 2.300755695998021960e+07
3.612624971886785943e+02 2.336596347998088971e+07
3.682773029593325305e+02 2.418603832998178527e+07
3.752921087299865235e+02 2.574137868998459727e+07
3.823069145006404597e+02 2.797618761998626217e+07
3.893217202712943958e+02 3.128088526999165490e+07
3.963365260419483889e+02 3.498194335001202673e+07
4.033513318126023250e+02 3.889887299005902559e+07
4.103661375832562612e+02 4.103005201007826626e+07
4.173809433539102542e+02 4.242200576009714603e+07
4.243957491245641904e+02 4.341946613010881841e+07
4.314105548952181266e+02 4.389804600011593848e+07
4.384253606658720628e+02 4.305343699010671675e+07
4.454401664365260558e+02 4.105170447007968277e+07
4.524549722071799920e+02 3.835195543005598336e+07
4.594697779778339282e+02 3.587828523002370447e+07
4.664845837484879212e+02 3.408467082000008970e+07
4.734993895191418574e+02 3.189812326999153569e+07
4.805141952897957935e+02 2.964690816998853534e+07
4.875290010604497297e+02 2.724372072998572141e+07
4.945438068311037227e+02 2.471349930998079106e+07
5.015586126017576589e+02 2.228336277997834608e+07
5.085734183724115951e+02 2.030212455997611582e+07
5.155882241430655313e+02 1.849491399997282773e+07
5.226030299137195243e+02 1.688935541997110471e+07
5.296178356843735173e+02 1.515309595997639745e+07
5.366326414550273967e+02 1.335760977998283878e+07
5.436474472256813897e+02 1.144246693998961896e+07
5.506622529963353827e+02 9.629128219995819032e+06
5.576770587669892620e+02 7.885910370000312105e+06
5.646918645376432551e+02 6.554485250000881962e+06
5.717066703082972481e+02 5.364292940001598559e+06
5.787214760789511274e+02 4.297463560002093203e+06
5.857362818496051204e+02 3.390545900001349859e+06
5.927510876202589998e+02 2.610976100000624079e+06
5.997658933909129928e+02 1.949115440000109840e+06
6.067806991615669858e+02 1.468256759999975096e+06
6.137955049322208652e+02 1.015708489999861107e+06
6.208103107028748582e+02 6.955934999999561114e+05
6.278251164735288512e+02 4.930314600000007194e+05
6.348399222441827305e+02 3.864753400000035763e+05
6.418547280148367236e+02 2.709940600000076811e+05
6.488695337854907166e+02 1.691497000000021653e+05
6.558843395561445959e+02 8.400881999999994878e+04
6.628991453267985889e+02 3.763825999999990745e+04
6.699139510974525820e+02 7.866610000000004220e+03
6.769287568681064613e+02 6.666000000000000227e+02
6.839435626387604543e+02 0.000000000000000000e+00
6.909583684094144473e+02 0.000000000000000000e+00
7.014805770653953232e+02 0.000000000000000000e+00
