# 	r			Protein
0.000000000000000000e+00 3.435152099999976344e+05
1.052220865598092914e+01 2.591767240000692662e+06
1.753701442663488308e+01 7.603726609999715351e+06
2.455182019728883347e+01 1.669340739998638257e+07
3.156662596794278741e+01 3.122418406998408958e+07
3.858143173859674135e+01 5.243629794996660948e+07
4.559623750925069174e+01 8.173102256966407597e+07
5.261104327990464924e+01 1.194012200488625169e+08
5.962584905055859963e+01 1.663317352891364098e+08
6.664065482121255002e+01 2.216839711801333725e+08
7.365546059186651462e+01 2.811525804712082744e+08
8.067026636252046501e+01 3.431922801530637741e+08
8.768507213317441540e+01 4.031480187145426869e+08
9.469987790382836579e+01 4.566183148359051347e+08
1.017146836744823304e+02 4.993849760368119478e+08
1.087294894451362808e+02 5.315376169276888967e+08
1.157442952157902312e+02 5.585438506626564264e+08
1.227591009864441816e+02 5.792768247169674635e+08
1.297739067570981319e+02 5.919562039195613861e+08
1.367887125277520681e+02 5.960862549203267097e+08
1.438035182984060327e+02 5.909917494092497826e+08
1.508183240690599689e+02 5.755958995261676311e+08
1.578331298397139335e+02 5.522359058715926409e+08
1.648479356103678981e+02 5.223110331379641891e+08
1.718627413810218343e+02 4.884671548573448658e+08
1.788775471516757989e+02 4.536040768565877676e+08
1.858923529223297351e+02 4.167692323954115510e+08
1.929071586929836997e+02 3.808404270741486549e+08
1.999219644636376643e+02 3.435552588430812955e+08
2.069367702342916004e+02 3.064366863918129802e+08
2.139515760049455650e+02 2.683919060411978066e+08
2.209663817755995012e+02 2.299624515205734372e+08
2.279811875462534658e+02 1.941432304798330069e+08
2.349959933169074304e+02 1.629707202392164767e+08
2.420107990875613666e+02 1.363800454786968529e+08
2.490256048582153312e+02 1.152228886490443796e+08
2.560404106288692674e+02 9.855580966934250295e+07
2.630552163995232604e+02 8.683818618957489729e+07
2.700700221701771966e+02 7.780927948972970247e+07
2.770848279408311896e+02 7.133582441984416544e+07
2.840996337114851258e+02 6.642610080990281701e+07
2.911144394821390620e+02 6.271970401992373168e+07
2.981292452527929981e+02 5.995415456992294639e+07
3.051440510234469912e+02 5.734205324993509799e+07
3.121588567941009273e+02 5.446233769994519651e+07
3.191736625647548635e+02 5.138368621994128823e+07
3.261884683354088565e+02 4.811922446995522082e+07
3.332032741060627927e+02 4.500723501995527744e+07
3.402180798767167289e+02 4.218134472995465249e+07
3.472328856473707219e+02 3.975659841996037215e+07
3.542476914180246581e+02 3.754557230997271836e+07
3.612624971886785943e+02 3.567236467997683585e+07
3.682773029593325305e+02 3.430718232997988909e+07
3.752921087299865235e+02 3.385164322998356819e+07
3.823069145006404597e+02 3.370935619998289645e+07
3.893217202712943958e+02 3.394383490998480469e+07
3.963365260419483889e+02 3.523028696998058259e+07
4.033513318126023250e+02 3.664577172997651994e+07
4.103661375832562612e+02 3.632199266997934878e+07
4.173809433539102542e+02 3.545829386998140812e+07
4.243957491245641904e+02 3.402452171998848021e+07
4.314105548952181266e+02 3.304258271998529136e+07
4.384253606658720628e+02 3.267243179998619482e+07
4.454401664365260558e+02 3.284136012998700514e+07
4.524549722071799920e+02 3.286580664998835325e+07
4.594697779778339282e+02 3.276956201998960599e+07
4.664845837484879212e+02 3.237346920998934284e+07
4.734993895191418574e+02 3.120715541998788342e+07
4.805141952897957935e+02 2.970947980998678878e+07
4.875290010604497297e+02 2.780748293998778239e+07
4.945438068311037227e+02 2.563325150998638198e+07
5.015586126017576589e+02 2.324384925998545438e+07
5.085734183724115951e+02 2.040950177998492867e+07
5.155882241430655313e+02 1.763337434998527914e+07
5.226030299137195243e+02 1.505129868998821825e+07
5.296178356843735173e+02 1.255079691999199241e+07
5.366326414550273967e+02 1.049980719999507628e+07
5.436474472256813897e+02 8.790375689998019487e+06
5.506622529963353827e+02 7.313014059999567457e+06
5.576770587669892620e+02 6.056590050000488758e+06
5.646918645376432551e+02 5.062235320001148619e+06
5.717066703082972481e+02 4.117420070001659449e+06
5.787214760789511274e+02 3.317842220001199283e+06
5.857362818496051204e+02 2.642388090000780765e+06
5.927510876202589998e+02 2.121954810000490863e+06
5.997658933909129928e+02 1.698990710000265390e+06
6.067806991615669858e+02 1.275005300000017975e+06
6.137955049322208652e+02 9.496851699999003904e+05
6.208103107028748582e+02 7.132025599999530241e+05
6.278251164735288512e+02 5.264904399999951711e+05
6.348399222441827305e+02 3.885450699999960489e+05
6.418547280148367236e+02 2.786823799999966286e+05
6.488695337854907166e+02 1.791788499999996857e+05
6.558843395561445959e+02 1.046669900000006601e+05
6.628991453267985889e+02 5.762231000000007771e+04
6.699139510974525820e+02 2.696710000000002401e+04
6.769287568681064613e+02 8.141150000000000546e+03
6.839435626387604543e+02 9.250500000000000682e+02
6.909583684094144473e+02 7.107999999999999829e+01
7.014805770653953232e+02 0.000000000000000000e+00
