# 	r			Protein
0.000000000000000000e+00 3.988252790002036374e+06
1.052220865598092914e+01 2.565075825997650996e+07
1.753701442663488308e+01 5.984954170033083856e+07
2.455182019728883347e+01 9.574745146996869147e+07
3.156662596794278741e+01 1.252453334195805043e+08
3.858143173859674135e+01 1.542045086085838974e+08
4.559623750925069174e+01 1.940412144767944813e+08
5.261104327990464924e+01 2.490934094742313623e+08
5.962584905055859963e+01 3.113368989740542769e+08
6.664065482121255002e+01 3.732917744056895971e+08
7.365546059186651462e+01 4.308905010975167751e+08
8.067026636252046501e+01 4.938264191793475747e+08
8.768507213317441540e+01 5.575113478361291885e+08
9.469987790382836579e+01 6.104580379111455679e+08
1.017146836744823304e+02 6.475179706220619678e+08
1.087294894451362808e+02 6.699443844287801981e+08
1.157442952157902312e+02 6.818777226924566031e+08
1.227591009864441816e+02 6.864064997939583063e+08
1.297739067570981319e+02 6.851256020032291412e+08
1.367887125277520681e+02 6.782159129409942627e+08
1.438035182984060327e+02 6.681664770478677750e+08
1.508183240690599689e+02 6.578557732951319218e+08
1.578331298397139335e+02 6.401840097302805185e+08
1.648479356103678981e+02 6.058500190204184055e+08
1.718627413810218343e+02 5.570209565363297462e+08
1.788775471516757989e+02 5.058856727695693970e+08
1.858923529223297351e+02 4.547031925182939172e+08
1.929071586929836997e+02 4.014056392370628715e+08
1.999219644636376643e+02 3.460635392355433106e+08
2.069367702342916004e+02 2.910920789941738844e+08
2.139515760049455650e+02 2.425140938846138716e+08
2.209663817755995012e+02 2.023989312363511622e+08
2.279811875462534658e+02 1.678157912778930962e+08
2.349959933169074304e+02 1.339074875594184846e+08
2.420107990875613666e+02 1.019301044498588741e+08
2.490256048582153312e+02 7.477705526025255024e+07
2.560404106288692674e+02 5.376025248024876416e+07
2.630552163995232604e+02 3.933253161006522179e+07
2.700700221701771966e+02 2.909598291999110579e+07
2.770848279408311896e+02 2.184076848997721821e+07
2.840996337114851258e+02 1.634395745997074805e+07
2.911144394821390620e+02 1.244458496998544596e+07
2.981292452527929981e+02 9.522354429995896295e+06
3.051440510234469912e+02 7.582234340000456199e+06
3.121588567941009273e+02 6.373418910000921227e+06
3.191736625647548635e+02 5.568532250001448207e+06
3.261884683354088565e+02 4.923568610001819208e+06
3.332032741060627927e+02 4.591433020002014935e+06
3.402180798767167289e+02 4.376722720001915470e+06
3.472328856473707219e+02 4.282121210001979023e+06
3.542476914180246581e+02 4.478282040001913905e+06
3.612624971886785943e+02 5.045229270001618192e+06
3.682773029593325305e+02 5.631553180001528002e+06
3.752921087299865235e+02 6.334715410001261160e+06
3.823069145006404597e+02 7.211881120000791736e+06
3.893217202712943958e+02 8.065577790000429377e+06
3.963365260419483889e+02 8.981651419998114929e+06
4.033513318126023250e+02 9.860516519995158538e+06
4.103661375832562612e+02 1.078675767999198660e+07
4.173809433539102542e+02 1.130894089999004267e+07
4.243957491245641904e+02 1.119863672999040224e+07
4.314105548952181266e+02 1.038059843999337032e+07
4.384253606658720628e+02 9.076758599997846410e+06
4.454401664365260558e+02 7.674717400000500493e+06
4.524549722071799920e+02 6.246522230001142249e+06
4.594697779778339282e+02 4.863439270001686178e+06
4.664845837484879212e+02 3.603242650001530070e+06
4.734993895191418574e+02 2.481948140000536572e+06
4.805141952897957935e+02 1.626846330000010319e+06
4.875290010604497297e+02 9.933417499998621643e+05
4.945438068311037227e+02 5.378116499999943189e+05
5.015586126017576589e+02 2.344647600000043749e+05
5.085734183724115951e+02 8.916913000000000466e+04
5.155882241430655313e+02 3.143903000000000611e+04
5.226030299137195243e+02 9.327190000000005966e+03
5.296178356843735173e+02 3.614479999999998654e+03
5.366326414550273967e+02 5.896799999999999500e+02
5.436474472256813897e+02 0.000000000000000000e+00
5.506622529963353827e+02 0.000000000000000000e+00
5.576770587669892620e+02 0.000000000000000000e+00
5.646918645376432551e+02 0.000000000000000000e+00
5.717066703082972481e+02 0.000000000000000000e+00
5.787214760789511274e+02 0.000000000000000000e+00
5.857362818496051204e+02 0.000000000000000000e+00
5.927510876202589998e+02 0.000000000000000000e+00
5.997658933909129928e+02 0.000000000000000000e+00
6.067806991615669858e+02 0.000000000000000000e+00
6.137955049322208652e+02 0.000000000000000000e+00
6.208103107028748582e+02 0.000000000000000000e+00
6.278251164735288512e+02 0.000000000000000000e+00
6.348399222441827305e+02 0.000000000000000000e+00
6.418547280148367236e+02 0.000000000000000000e+00
6.488695337854907166e+02 0.000000000000000000e+00
6.558843395561445959e+02 0.000000000000000000e+00
6.628991453267985889e+02 0.000000000000000000e+00
6.699139510974525820e+02 0.000000000000000000e+00
6.769287568681064613e+02 0.000000000000000000e+00
6.839435626387604543e+02 0.000000000000000000e+00
6.909583684094144473e+02 0.000000000000000000e+00
7.014805770653953232e+02 0.000000000000000000e+00
