# 	r			Protein
0.000000000000000000e+00 1.682560870000119321e+06
1.052220865598092914e+01 1.192453318998850510e+07
1.753701442663488308e+01 3.194666284000260383e+07
2.455182019728883347e+01 6.090118795014669746e+07
3.156662596794278741e+01 9.740685696950536966e+07
3.858143173859674135e+01 1.406917805089248717e+08
4.559623750925069174e+01 1.887432261577605605e+08
5.261104327990464924e+01 2.416900073872912526e+08
5.962584905055859963e+01 2.959844264885671735e+08
6.664065482121255002e+01 3.496873075107270479e+08
7.365546059186651462e+01 4.004479717115408182e+08
8.067026636252046501e+01 4.480426899535247684e+08
8.768507213317441540e+01 4.913652482642863393e+08
9.469987790382836579e+01 5.310420322652303576e+08
1.017146836744823304e+02 5.671790341728359461e+08
1.087294894451362808e+02 5.988661405916432142e+08
1.157442952157902312e+02 6.247998441071140766e+08
1.227591009864441816e+02 6.442499043910634518e+08
1.297739067570981319e+02 6.562952640831445456e+08
1.367887125277520681e+02 6.622763491844768524e+08
1.438035182984060327e+02 6.656565316954534054e+08
1.508183240690599689e+02 6.681748377464165688e+08
1.578331298397139335e+02 6.732611563282834291e+08
1.648479356103678981e+02 6.829063512610845566e+08
1.718627413810218343e+02 6.968952537553792000e+08
1.788775471516757989e+02 7.105671673597908020e+08
1.858923529223297351e+02 7.227052861832185984e+08
1.929071586929836997e+02 7.341201726458097696e+08
1.999219644636376643e+02 7.472529558590672016e+08
2.069367702342916004e+02 7.592375248517531157e+08
2.139515760049455650e+02 7.674382202632700205e+08
2.209663817755995012e+02 7.744910496344945431e+08
2.279811875462534658e+02 7.777186049147735834e+08
2.349959933169074304e+02 7.732888067131953239e+08
2.420107990875613666e+02 7.596751313498471975e+08
2.490256048582153312e+02 7.391789741643922329e+08
2.560404106288692674e+02 7.122934725078971386e+08
2.630552163995232604e+02 6.818002215802154541e+08
2.700700221701771966e+02 6.473522886526654959e+08
2.770848279408311896e+02 6.080061623627449274e+08
2.840996337114851258e+02 5.628990295913876295e+08
2.911144394821390620e+02 5.145315619939670563e+08
2.981292452527929981e+02 4.642298082522614002e+08
3.051440510234469912e+02 4.166501646504761577e+08
3.121588567941009273e+02 3.729475046796126962e+08
3.191736625647548635e+02 3.334986379994574189e+08
3.261884683354088565e+02 2.999933408385761380e+08
3.332032741060627927e+02 2.708857392882893682e+08
3.402180798767167289e+02 2.459829336686221659e+08
3.472328856473707219e+02 2.250594578086647689e+08
3.542476914180246581e+02 2.071687915686833560e+08
3.612624971886785943e+02 1.925552130686093569e+08
3.682773029593325305e+02 1.813373387387541831e+08
3.752921087299865235e+02 1.721672460287855268e+08
3.823069145006404597e+02 1.637196477586484849e+08
3.893217202712943958e+02 1.569189010184642076e+08
3.963365260419483889e+02 1.509855011786778867e+08
4.033513318126023250e+02 1.455657215388034880e+08
4.103661375832562612e+02 1.350599427988326252e+08
4.173809433539102542e+02 1.202341776291346103e+08
4.243957491245641904e+02 1.038074976794447899e+08
4.314105548952181266e+02 8.737197939971204102e+07
4.384253606658720628e+02 7.089420031001281738e+07
4.454401664365260558e+02 5.536684710006112605e+07
4.524549722071799920e+02 4.134152662002895027e+07
4.594697779778339282e+02 2.971758487998097762e+07
4.664845837484879212e+02 2.051537958998034894e+07
4.734993895191418574e+02 1.387436667998608202e+07
4.805141952897957935e+02 9.297836489997453988e+06
4.875290010604497297e+02 5.938571640001034364e+06
4.945438068311037227e+02 3.688956820001428016e+06
5.015586126017576589e+02 2.142999940000481904e+06
5.085734183724115951e+02 1.137115329999921145e+06
5.155882241430655313e+02 6.163356299999707844e+05
5.226030299137195243e+02 3.279478799999994808e+05
5.296178356843735173e+02 1.567373800000004703e+05
5.366326414550273967e+02 7.016230000000029395e+04
5.436474472256813897e+02 3.525736000000004424e+04
5.506622529963353827e+02 1.149645000000001346e+04
5.576770587669892620e+02 3.629949999999997999e+03
5.646918645376432551e+02 1.132000000000000028e+02
5.717066703082972481e+02 0.000000000000000000e+00
5.787214760789511274e+02 0.000000000000000000e+00
5.857362818496051204e+02 0.000000000000000000e+00
5.927510876202589998e+02 0.000000000000000000e+00
5.997658933909129928e+02 0.000000000000000000e+00
6.067806991615669858e+02 0.000000000000000000e+00
6.137955049322208652e+02 0.000000000000000000e+00
6.208103107028748582e+02 0.000000000000000000e+00
6.278251164735288512e+02 0.000000000000000000e+00
6.348399222441827305e+02 0.000000000000000000e+00
6.418547280148367236e+02 0.000000000000000000e+00
6.488695337854907166e+02 0.000000000000000000e+00
6.558843395561445959e+02 0.000000000000000000e+00
6.628991453267985889e+02 0.000000000000000000e+00
6.699139510974525820e+02 0.000000000000000000e+00
6.769287568681064613e+02 0.000000000000000000e+00
6.839435626387604543e+02 0.000000000000000000e+00
6.909583684094144473e+02 0.000000000000000000e+00
7.014805770653953232e+02 0.000000000000000000e+00
