# 	r			Protein
0.000000000000000000e+00 1.119912339999892749e+06
1.052220865598092914e+01 8.587403009999472648e+06
1.753701442663488308e+01 2.543845585997297987e+07
2.455182019728883347e+01 5.317558124016508460e+07
3.156662596794278741e+01 8.943933421991163492e+07
3.858143173859674135e+01 1.320085168989817649e+08
4.559623750925069174e+01 1.781863503183968961e+08
5.261104327990464924e+01 2.313572764073808193e+08
5.962584905055859963e+01 2.953849244780833125e+08
6.664065482121255002e+01 3.730116636315789819e+08
7.365546059186651462e+01 4.642015978234683871e+08
8.067026636252046501e+01 5.674529142310276031e+08
8.768507213317441540e+01 6.777074344964960814e+08
9.469987790382836579e+01 7.888491906655842066e+08
1.017146836744823304e+02 8.977095676154682636e+08
1.087294894451362808e+02 9.976438882586470842e+08
1.157442952157902312e+02 1.087239769271635532e+09
1.227591009864441816e+02 1.164793856699699402e+09
1.297739067570981319e+02 1.224764005542537689e+09
1.367887125277520681e+02 1.256828054790543556e+09
1.438035182984060327e+02 1.257349805481070280e+09
1.508183240690599689e+02 1.235614799321530581e+09
1.578331298397139335e+02 1.199610567057185650e+09
1.648479356103678981e+02 1.153653062215429783e+09
1.718627413810218343e+02 1.103734190377341509e+09
1.788775471516757989e+02 1.047810331034719825e+09
1.858923529223297351e+02 9.875214975486465693e+08
1.929071586929836997e+02 9.258371094335423708e+08
1.999219644636376643e+02 8.646547280284976959e+08
2.069367702342916004e+02 8.071877088146203756e+08
2.139515760049455650e+02 7.541839437502808571e+08
2.209663817755995012e+02 7.013925396975545883e+08
2.279811875462534658e+02 6.478940721228539944e+08
2.349959933169074304e+02 5.923077398982501030e+08
2.420107990875613666e+02 5.344981015353071094e+08
2.490256048582153312e+02 4.765684546142160296e+08
2.560404106288692674e+02 4.201540993832364678e+08
2.630552163995232604e+02 3.643837395208972096e+08
2.700700221701771966e+02 3.125349068196929693e+08
2.770848279408311896e+02 2.648233578782777786e+08
2.840996337114851258e+02 2.211308616687386334e+08
2.911144394821390620e+02 1.813067053291422427e+08
2.981292452527929981e+02 1.459675888488713801e+08
3.051440510234469912e+02 1.144290419192002714e+08
3.121588567941009273e+02 8.711417951971632242e+07
3.191736625647548635e+02 6.466446658999686688e+07
3.261884683354088565e+02 4.689051573998767138e+07
3.332032741060627927e+02 3.337768470997293666e+07
3.402180798767167289e+02 2.309295560997443646e+07
3.472328856473707219e+02 1.555020094998264126e+07
3.542476914180246581e+02 1.003693540999664739e+07
3.612624971886785943e+02 6.326599990000693128e+06
3.682773029593325305e+02 3.912022380001688376e+06
3.752921087299865235e+02 2.426899830000642221e+06
3.823069145006404597e+02 1.421108380000105128e+06
3.893217202712943958e+02 7.917950399999271613e+05
3.963365260419483889e+02 4.394802700000006589e+05
4.033513318126023250e+02 2.399172899999995716e+05
4.103661375832562612e+02 1.233247600000010571e+05
4.173809433539102542e+02 5.466007000000011612e+04
4.243957491245641904e+02 2.211657000000000335e+04
4.314105548952181266e+02 7.918790000000001783e+03
4.384253606658720628e+02 3.976559999999998126e+03
4.454401664365260558e+02 1.571809999999999945e+03
4.524549722071799920e+02 9.699800000000001319e+02
4.594697779778339282e+02 6.276299999999999955e+02
4.664845837484879212e+02 9.769700000000001410e+02
4.734993895191418574e+02 8.468799999999998818e+02
4.805141952897957935e+02 0.000000000000000000e+00
4.875290010604497297e+02 0.000000000000000000e+00
4.945438068311037227e+02 0.000000000000000000e+00
5.015586126017576589e+02 0.000000000000000000e+00
5.085734183724115951e+02 0.000000000000000000e+00
5.155882241430655313e+02 0.000000000000000000e+00
5.226030299137195243e+02 0.000000000000000000e+00
5.296178356843735173e+02 0.000000000000000000e+00
5.366326414550273967e+02 0.000000000000000000e+00
5.436474472256813897e+02 0.000000000000000000e+00
5.506622529963353827e+02 0.000000000000000000e+00
5.576770587669892620e+02 0.000000000000000000e+00
5.646918645376432551e+02 0.000000000000000000e+00
5.717066703082972481e+02 0.000000000000000000e+00
5.787214760789511274e+02 0.000000000000000000e+00
5.857362818496051204e+02 0.000000000000000000e+00
5.927510876202589998e+02 0.000000000000000000e+00
5.997658933909129928e+02 0.000000000000000000e+00
6.067806991615669858e+02 0.000000000000000000e+00
6.137955049322208652e+02 0.000000000000000000e+00
6.208103107028748582e+02 0.000000000000000000e+00
6.278251164735288512e+02 0.000000000000000000e+00
6.348399222441827305e+02 0.000000000000000000e+00
6.418547280148367236e+02 0.000000000000000000e+00
6.488695337854907166e+02 0.000000000000000000e+00
6.558843395561445959e+02 0.000000000000000000e+00
6.628991453267985889e+02 0.000000000000000000e+00
6.699139510974525820e+02 0.000000000000000000e+00
6.769287568681064613e+02 0.000000000000000000e+00
6.839435626387604543e+02 0.000000000000000000e+00
6.909583684094144473e+02 0.000000000000000000e+00
7.014805770653953232e+02 0.000000000000000000e+00
